gene_id,gene_id_version,chr,start,end,strand,gene_biotype,gene_name,gene_id_short
ENSMUSG00000054161,ENSMUSG00000054161.13,chr4,3870657.0,3872105.0,-,protein_coding,Mos,ENSMUSG00000054161
ENSMUSG00000054162,ENSMUSG00000054162.16,chr4,144072167.0,144072619.0,-,unprocessed_pseudogene,Gm13122,ENSMUSG00000054162
ENSMUSG00000054165,,,,,,,,
ENSMUSG00000054169,ENSMUSG00000054169.8,chr2,53974105.0,53975564.0,-,protein_coding,Rprm,ENSMUSG00000054169
ENSMUSG00000054178,,,,,,,,
ENSMUSG00000054181,ENSMUSG00000054181.12,chr19,4336029.0,4356250.0,-,protein_coding,Grk2,ENSMUSG00000054181
ENSMUSG00000054191,ENSMUSG00000054191.10,chr11,103588542.0,103614774.0,+,lncRNA,C130046K22Rik,ENSMUSG00000054191
ENSMUSG00000054196,ENSMUSG00000054196.8,chr8,34990472.0,34993782.0,+,lncRNA,Gm33968,ENSMUSG00000054196
ENSMUSG00000054199,ENSMUSG00000054199.19,chr9,40597258.0,40696615.0,+,protein_coding,Clmp,ENSMUSG00000054199
ENSMUSG00000054200,ENSMUSG00000054200.8,chr1,29852235.0,29853519.0,+,processed_pseudogene,Gm53035,ENSMUSG00000054200
ENSMUSG00000054203,ENSMUSG00000054203.8,chr13,51839565.0,51947783.0,-,protein_coding,Sema4d,ENSMUSG00000054203
ENSMUSG00000054204,ENSMUSG00000054204.7,chr6,54657915.0,54658902.0,-,lncRNA,Gm28402,ENSMUSG00000054204
ENSMUSG00000054206,ENSMUSG00000054206.3,chr3,107137930.0,107142039.0,+,lncRNA,A630076J17Rik,ENSMUSG00000054206
ENSMUSG00000054215,ENSMUSG00000054215.3,chr9,55127506.0,55234128.0,-,protein_coding,Nrg4,ENSMUSG00000054215
ENSMUSG00000054226,ENSMUSG00000054226.14,chr12,109700205.0,109700280.0,+,miRNA,Mir382,ENSMUSG00000054226
ENSMUSG00000054236,ENSMUSG00000054236.7,chrX,138157673.0,138158360.0,-,processed_pseudogene,Gm15002,ENSMUSG00000054236
ENSMUSG00000054237,ENSMUSG00000054237.7,chr4,106343833.0,106397733.0,-,lncRNA,Gm53010,ENSMUSG00000054237
ENSMUSG00000054247,ENSMUSG00000054247.8,chr11,84985967.0,84986375.0,-,processed_pseudogene,Gm11439,ENSMUSG00000054247
ENSMUSG00000054252,ENSMUSG00000054252.19,chr15,89261652.0,89263790.0,-,protein_coding,Odf3b,ENSMUSG00000054252
ENSMUSG00000054256,ENSMUSG00000054256.12,chr7,45474647.0,45480368.0,-,protein_coding,Grwd1,ENSMUSG00000054256
ENSMUSG00000054258,ENSMUSG00000054258.10,chr7,130509998.0,130510065.0,+,miRNA,Mir7061,ENSMUSG00000054258
ENSMUSG00000054263,ENSMUSG00000054263.13,chr8,12552899.0,12555341.0,+,lncRNA,4933439N14Rik,ENSMUSG00000054263
ENSMUSG00000054266,ENSMUSG00000054266.3,chr5,87517662.0,87518342.0,-,processed_pseudogene,Idi1-ps2,ENSMUSG00000054266
ENSMUSG00000054272,ENSMUSG00000054272.7,chr18,37788504.0,37794795.0,+,lncRNA,3222401L13Rik,ENSMUSG00000054272
ENSMUSG00000054277,ENSMUSG00000054277.9,chr9,21278692.0,21280480.0,-,lncRNA,Gm36198,ENSMUSG00000054277
ENSMUSG00000054280,ENSMUSG00000054280.15,chr16,42068805.0,42161014.0,-,protein_coding,Gap43,ENSMUSG00000054280
ENSMUSG00000054284,,,,,,,,
ENSMUSG00000054293,ENSMUSG00000054293.11,chr7,103463281.0,103463484.0,+,lncRNA,Gm57232,ENSMUSG00000054293
ENSMUSG00000054302,ENSMUSG00000054302.16,chr1,156662857.0,156665494.0,-,transcribed_processed_pseudogene,Gm28693,ENSMUSG00000054302
ENSMUSG00000054304,ENSMUSG00000054304.4,chr9,3532778.0,3894736.0,+,protein_coding,Gucy1a2,ENSMUSG00000054304
ENSMUSG00000054309,ENSMUSG00000054309.10,chr7,38516421.0,38520185.0,-,unprocessed_pseudogene,Gm21129,ENSMUSG00000054309
ENSMUSG00000054310,ENSMUSG00000054310.17,chr8,84658958.0,84681972.0,-,lncRNA,Gm10644,ENSMUSG00000054310
ENSMUSG00000054312,ENSMUSG00000054312.7,chr1,151728154.0,151965876.0,-,protein_coding,1700025G04Rik,ENSMUSG00000054312
ENSMUSG00000054320,ENSMUSG00000054320.17,chr10,4359033.0,4373369.0,+,lncRNA,Gm16153,ENSMUSG00000054320
ENSMUSG00000054321,ENSMUSG00000054321.8,chr15,101912647.0,101917877.0,+,lncRNA,Gm36026,ENSMUSG00000054321
ENSMUSG00000054325,ENSMUSG00000054325.6,chr9,77009363.0,77260251.0,-,protein_coding,Mlip,ENSMUSG00000054325
ENSMUSG00000054342,ENSMUSG00000054342.9,chr2,76478820.0,76488900.0,+,protein_coding,Pjvk,ENSMUSG00000054342
ENSMUSG00000054345,,,,,,,,
ENSMUSG00000054351,ENSMUSG00000054351.3,chr7,86041018.0,86046997.0,-,protein_coding,Or6aa1,ENSMUSG00000054351
ENSMUSG00000054360,ENSMUSG00000054360.5,chr5,81939756.0,81946273.0,-,lncRNA,Gm16054,ENSMUSG00000054360
ENSMUSG00000054362,ENSMUSG00000054362.10,chr2,115412197.0,115609249.0,+,protein_coding,Cdin1,ENSMUSG00000054362
ENSMUSG00000054364,ENSMUSG00000054364.6,chr1,60743091.0,60744308.0,+,processed_pseudogene,Eif4a-ps4,ENSMUSG00000054364
ENSMUSG00000054379,ENSMUSG00000054379.8,chr6,87110835.0,87312803.0,-,protein_coding,Antxr1,ENSMUSG00000054379
ENSMUSG00000054381,ENSMUSG00000054381.6,chr2,87377237.0,87377546.0,-,processed_pseudogene,Gm13740,ENSMUSG00000054381
ENSMUSG00000054383,ENSMUSG00000054383.3,chr3,29274036.0,29275397.0,+,TEC,Gm37965,ENSMUSG00000054383
ENSMUSG00000054385,ENSMUSG00000054385.15,chr15,83238048.0,83251483.0,-,lncRNA,1700001L05Rik,ENSMUSG00000054385
ENSMUSG00000054387,ENSMUSG00000054387.14,chr10,71090810.0,71121092.0,-,protein_coding,Ube2d1,ENSMUSG00000054387
ENSMUSG00000054391,ENSMUSG00000054391.13,chr7,22306978.0,22326468.0,+,unprocessed_pseudogene,Gm8685,ENSMUSG00000054391
ENSMUSG00000054400,ENSMUSG00000054400.17,chr4,151460927.0,151464039.0,+,lncRNA,4930589P08Rik,ENSMUSG00000054400
ENSMUSG00000054404,ENSMUSG00000054404.14,chr1,78769340.0,79202228.0,-,lncRNA,Gm29536,ENSMUSG00000054404
ENSMUSG00000054405,ENSMUSG00000054405.15,chrX,139709056.0,139714182.0,-,protein_coding,Tex13b,ENSMUSG00000054405
ENSMUSG00000054406,ENSMUSG00000054406.10,chrY,70791975.0,70792670.0,-,unprocessed_pseudogene,Gm21808,ENSMUSG00000054406
ENSMUSG00000054408,ENSMUSG00000054408.10,chrX,69696812.0,69697156.0,-,processed_pseudogene,Rplp1-ps1,ENSMUSG00000054408
ENSMUSG00000054409,ENSMUSG00000054409.6,chr7,45017601.0,45018128.0,+,lncRNA,Gm45619,ENSMUSG00000054409
ENSMUSG00000054412,ENSMUSG00000054412.6,chr10,60925110.0,60930103.0,+,protein_coding,Pcbd1,ENSMUSG00000054412
ENSMUSG00000054414,ENSMUSG00000054414.5,chr12,85346288.0,85386136.0,-,protein_coding,Nek9,ENSMUSG00000054414
ENSMUSG00000054417,ENSMUSG00000054417.6,chr8,22428368.0,22430894.0,+,protein_coding,Defb35,ENSMUSG00000054417
ENSMUSG00000054418,ENSMUSG00000054418.7,chrY,67768966.0,67769661.0,+,unprocessed_pseudogene,Gm29634,ENSMUSG00000054418
ENSMUSG00000054422,ENSMUSG00000054422.8,chr17,60793002.0,60793164.0,+,snRNA,Gm23447,ENSMUSG00000054422
ENSMUSG00000054423,ENSMUSG00000054423.15,chr6,21258920.0,21265619.0,+,TEC,Gm42583,ENSMUSG00000054423
ENSMUSG00000054426,ENSMUSG00000054426.13,chr11,4845320.0,4878867.0,+,protein_coding,Thoc5,ENSMUSG00000054426
ENSMUSG00000054428,ENSMUSG00000054428.13,chr4,127137577.0,127141602.0,+,protein_coding,Smim12,ENSMUSG00000054428
ENSMUSG00000054431,ENSMUSG00000054431.5,chr8,72943482.0,72955371.0,+,protein_coding,Hsh2d,ENSMUSG00000054431
ENSMUSG00000054434,ENSMUSG00000054434.15,chr5,135016287.0,135030204.0,-,lncRNA,Wbscr25,ENSMUSG00000054434
ENSMUSG00000054435,ENSMUSG00000054435.17,chr17,13142700.0,13159487.0,-,protein_coding,Acat3,ENSMUSG00000054435
ENSMUSG00000054446,ENSMUSG00000054446.9,chr16,88674401.0,88674926.0,-,protein_coding,Krtap19-3,ENSMUSG00000054446
ENSMUSG00000054450,ENSMUSG00000054450.2,chr8,52731541.0,52732506.0,-,processed_pseudogene,Gm6463,ENSMUSG00000054450
ENSMUSG00000054452,ENSMUSG00000054452.11,chr6,68657363.0,68657832.0,+,IG_V_gene,Igkv10-95,ENSMUSG00000054452
ENSMUSG00000054453,ENSMUSG00000054453.12,chr7,59252395.0,59252473.0,-,snoRNA,Gm25017,ENSMUSG00000054453
ENSMUSG00000054455,ENSMUSG00000054455.6,chr5,108055919.0,108134951.0,-,protein_coding,Dipk1a,ENSMUSG00000054455
ENSMUSG00000054457,ENSMUSG00000054457.7,chr4,128666881.0,128699838.0,-,protein_coding,Zfp362,ENSMUSG00000054457
ENSMUSG00000054459,ENSMUSG00000054459.9,chr5,106722741.0,106723253.0,+,lncRNA,Gm29464,ENSMUSG00000054459
ENSMUSG00000054469,ENSMUSG00000054469.15,chr15,3207189.0,3209790.0,+,processed_pseudogene,Gm49232,ENSMUSG00000054469
ENSMUSG00000054474,ENSMUSG00000054474.16,chr16,54174825.0,54174956.0,+,snoRNA,Gm25853,ENSMUSG00000054474
ENSMUSG00000054477,ENSMUSG00000054477.17,chr16,73281745.0,73282203.0,+,processed_pseudogene,Gm49680,ENSMUSG00000054477
ENSMUSG00000054484,ENSMUSG00000054484.15,chr2,130988244.0,131002001.0,-,protein_coding,1700037H04Rik,ENSMUSG00000054484
ENSMUSG00000054488,ENSMUSG00000054488.16,chr19,10955671.0,10970614.0,-,protein_coding,Ms4a15,ENSMUSG00000054488
ENSMUSG00000054493,ENSMUSG00000054493.3,chr8,123969095.0,123981087.0,-,protein_coding,Vps9d1,ENSMUSG00000054493
ENSMUSG00000054497,ENSMUSG00000054497.6,chr9,118998523.0,119194619.0,-,protein_coding,Slc22a14,ENSMUSG00000054497
ENSMUSG00000054498,ENSMUSG00000054498.7,chr5,24461820.0,24462035.0,+,processed_pseudogene,Gm9836,ENSMUSG00000054498
ENSMUSG00000054499,ENSMUSG00000054499.10,chr15,101191113.0,101195307.0,+,protein_coding,Smim41,ENSMUSG00000054499
ENSMUSG00000054509,ENSMUSG00000054509.8,chr7,25649678.0,25649846.0,+,processed_pseudogene,Gm45227,ENSMUSG00000054509
ENSMUSG00000054510,ENSMUSG00000054510.7,chr7,139414090.0,139458004.0,+,protein_coding,Adgra1,ENSMUSG00000054510
ENSMUSG00000054514,ENSMUSG00000054514.5,chr6,87957403.0,87958619.0,-,protein_coding,H1f10,ENSMUSG00000054514
ENSMUSG00000054517,ENSMUSG00000054517.10,chr7,58957672.0,59625507.0,-,lncRNA,Snhg14,ENSMUSG00000054517
ENSMUSG00000054519,ENSMUSG00000054519.9,chr10,122484244.0,122484340.0,+,miRNA,Mir6412,ENSMUSG00000054519
ENSMUSG00000054520,ENSMUSG00000054520.16,chr7,130633776.0,130723357.0,+,protein_coding,Dmbt1,ENSMUSG00000054520
ENSMUSG00000054523,ENSMUSG00000054523.14,chr18,39025511.0,39104329.0,+,lncRNA,Gm5820,ENSMUSG00000054523
ENSMUSG00000054526,ENSMUSG00000054526.6,chr17,31651966.0,31653992.0,-,lncRNA,Gm9902,ENSMUSG00000054526
ENSMUSG00000054537,ENSMUSG00000054537.9,chr11,97731606.0,97734925.0,+,protein_coding,B230217C12Rik,ENSMUSG00000054537
ENSMUSG00000054545,ENSMUSG00000054545.18,chrX,73409324.0,73416824.0,-,protein_coding,Ubl4a,ENSMUSG00000054545
ENSMUSG00000054555,ENSMUSG00000054555.12,chr4,34389394.0,34389847.0,-,processed_pseudogene,Gm12754,ENSMUSG00000054555
ENSMUSG00000054556,ENSMUSG00000054556.8,chr10,85890989.0,86334760.0,-,protein_coding,Syn3,ENSMUSG00000054556
ENSMUSG00000054568,ENSMUSG00000054568.8,chr11,70408551.0,70408869.0,-,processed_pseudogene,Gm12317,ENSMUSG00000054568
ENSMUSG00000054579,,,,,,,,
ENSMUSG00000054580,ENSMUSG00000054580.15,chr19,6038573.0,6065927.0,-,protein_coding,Capn1,ENSMUSG00000054580
ENSMUSG00000054582,ENSMUSG00000054582.5,chr4,132857816.0,132927067.0,+,protein_coding,Wasf2,ENSMUSG00000054582
ENSMUSG00000054588,,,,,,,,
ENSMUSG00000054589,ENSMUSG00000054589.3,chr17,22906701.0,22909441.0,+,processed_pseudogene,Gm9805,ENSMUSG00000054589
ENSMUSG00000054594,ENSMUSG00000054594.14,chr11,101843247.0,101851399.0,+,lncRNA,4930417O22Rik,ENSMUSG00000054594
ENSMUSG00000054598,ENSMUSG00000054598.15,chr18,34712899.0,34730521.0,-,protein_coding,Brd8dc,ENSMUSG00000054598
ENSMUSG00000054604,ENSMUSG00000054604.8,chr12,44665974.0,44669445.0,-,processed_pseudogene,Gm6125,ENSMUSG00000054604
ENSMUSG00000054611,ENSMUSG00000054611.18,chr18,15327780.0,15409293.0,+,lncRNA,Gm2629,ENSMUSG00000054611
ENSMUSG00000054612,ENSMUSG00000054612.5,chr5,36075241.0,36075535.0,+,processed_pseudogene,H2af-ps1,ENSMUSG00000054612
ENSMUSG00000054618,ENSMUSG00000054618.10,chr2,95528262.0,95528381.0,-,processed_pseudogene,Gm13797,ENSMUSG00000054618
ENSMUSG00000054619,ENSMUSG00000054619.8,chr9,32086234.0,32086464.0,-,processed_pseudogene,Gm47536,ENSMUSG00000054619
ENSMUSG00000054622,ENSMUSG00000054622.6,chr17,37541854.0,37548221.0,-,protein_coding,Or1o2,ENSMUSG00000054622
ENSMUSG00000054626,ENSMUSG00000054626.12,chr3,97838364.0,97839026.0,-,lncRNA,Gm56776,ENSMUSG00000054626
ENSMUSG00000054630,ENSMUSG00000054630.8,chr17,65944502.0,65949163.0,-,protein_coding,Txndc2,ENSMUSG00000054630
ENSMUSG00000054640,ENSMUSG00000054640.17,chr14,73730533.0,73731364.0,+,processed_pseudogene,Gm4266,ENSMUSG00000054640
ENSMUSG00000054641,ENSMUSG00000054641.11,chr10,45252716.0,45362491.0,-,protein_coding,Lin28b,ENSMUSG00000054641
ENSMUSG00000054648,ENSMUSG00000054648.9,chrX,63540190.0,63540263.0,+,snoRNA,Gm24598,ENSMUSG00000054648
ENSMUSG00000054659,ENSMUSG00000054659.14,chr15,99796170.0,99796437.0,-,processed_pseudogene,Uqcrh-ps1,ENSMUSG00000054659
ENSMUSG00000054662,ENSMUSG00000054662.9,chr4,116709861.0,116710307.0,+,processed_pseudogene,Gm12994,ENSMUSG00000054662
ENSMUSG00000054666,ENSMUSG00000054666.8,chr13,85173217.0,85173555.0,-,processed_pseudogene,Gm4066,ENSMUSG00000054666
ENSMUSG00000054667,ENSMUSG00000054667.8,chr18,57814886.0,57814981.0,+,miRNA,Gm54373,ENSMUSG00000054667
ENSMUSG00000054672,ENSMUSG00000054672.14,chr1,65591841.0,65592153.0,+,processed_pseudogene,Gm8805,ENSMUSG00000054672
ENSMUSG00000054675,ENSMUSG00000054675.6,chr16,90182901.0,90296441.0,+,protein_coding,Hunk,ENSMUSG00000054675
ENSMUSG00000054676,ENSMUSG00000054676.18,chr12,27681802.0,27681926.0,+,snoRNA,Gm24326,ENSMUSG00000054676
ENSMUSG00000054679,ENSMUSG00000054679.9,chr4,133857169.0,133914423.0,-,protein_coding,Cep85,ENSMUSG00000054679
ENSMUSG00000054690,ENSMUSG00000054690.18,chrX,85293860.0,85348699.0,-,protein_coding,Mageb4,ENSMUSG00000054690
ENSMUSG00000054693,ENSMUSG00000054693.15,chr4,51799920.0,51800352.0,+,ribozyme,Gm24943,ENSMUSG00000054693
ENSMUSG00000054702,ENSMUSG00000054702.15,chr7,143055282.0,143056887.0,-,protein_coding,Phlda2,ENSMUSG00000054702
ENSMUSG00000054708,ENSMUSG00000054708.18,chr14,53129643.0,53130075.0,+,TR_V_gene,Trav9d-2,ENSMUSG00000054708
ENSMUSG00000054714,,,,,,,,
ENSMUSG00000054715,ENSMUSG00000054715.12,chr7,104315960.0,104324155.0,+,protein_coding,Or52n20,ENSMUSG00000054715
ENSMUSG00000054716,ENSMUSG00000054716.5,chr2,58228359.0,58228840.0,+,processed_pseudogene,Gm13545,ENSMUSG00000054716
ENSMUSG00000054717,ENSMUSG00000054717.8,chr4,5602924.0,5603395.0,-,processed_pseudogene,Gm11781,ENSMUSG00000054717
ENSMUSG00000054720,ENSMUSG00000054720.13,chr18,32076050.0,32082689.0,-,protein_coding,Gpr17,ENSMUSG00000054720
ENSMUSG00000054723,ENSMUSG00000054723.7,chr15,12194993.0,12196705.0,-,lncRNA,Gm49240,ENSMUSG00000054723
ENSMUSG00000054727,ENSMUSG00000054727.3,chr10,41908204.0,41944651.0,-,lncRNA,Gm40630,ENSMUSG00000054727
ENSMUSG00000054728,ENSMUSG00000054728.18,chr5,64793183.0,64794959.0,+,lncRNA,Gm42565,ENSMUSG00000054728
ENSMUSG00000054733,ENSMUSG00000054733.10,chr7,54674790.0,54676963.0,+,TEC,Gm44894,ENSMUSG00000054733
ENSMUSG00000054737,ENSMUSG00000054737.12,chr7,59016114.0,59016192.0,-,snoRNA,Gm24657,ENSMUSG00000054737
ENSMUSG00000054745,ENSMUSG00000054745.3,chr15,83422340.0,83422877.0,-,processed_pseudogene,Gm46495,ENSMUSG00000054745
ENSMUSG00000054746,ENSMUSG00000054746.19,chrX,106449500.0,106449814.0,-,processed_pseudogene,Gm14835,ENSMUSG00000054746
ENSMUSG00000054752,ENSMUSG00000054752.17,chr11,97253261.0,97289368.0,+,protein_coding,Socs7,ENSMUSG00000054752
ENSMUSG00000054753,ENSMUSG00000054753.10,chr15,78290616.0,78298213.0,+,protein_coding,Mpst,ENSMUSG00000054753
ENSMUSG00000054757,ENSMUSG00000054757.15,chr3,95263441.0,95264883.0,+,TEC,Gm37500,ENSMUSG00000054757
ENSMUSG00000054758,,,,,,,,
ENSMUSG00000054759,ENSMUSG00000054759.7,chr2,148260952.0,148261186.0,-,processed_pseudogene,Gm14119,ENSMUSG00000054759
ENSMUSG00000054763,ENSMUSG00000054763.10,chr7,34336421.0,34337137.0,-,lncRNA,Gm44837,ENSMUSG00000054763
ENSMUSG00000054764,ENSMUSG00000054764.10,chr13,22466524.0,22467718.0,+,processed_pseudogene,Gm11295,ENSMUSG00000054764
ENSMUSG00000054766,ENSMUSG00000054766.14,chr17,31827868.0,31856212.0,-,protein_coding,Cbs,ENSMUSG00000054766
ENSMUSG00000054770,ENSMUSG00000054770.17,chr15,78075314.0,78090600.0,-,protein_coding,Pvalb,ENSMUSG00000054770
ENSMUSG00000054773,,,,,,,,
ENSMUSG00000054779,ENSMUSG00000054779.6,chr7,66880911.0,67022606.0,-,protein_coding,Mef2a,ENSMUSG00000054779
ENSMUSG00000054792,ENSMUSG00000054792.16,chr14,43890486.0,43892484.0,-,unprocessed_pseudogene,Gm8161,ENSMUSG00000054792
ENSMUSG00000054793,ENSMUSG00000054793.9,chr2,75806084.0,75808514.0,-,protein_coding,Ttc30a2,ENSMUSG00000054793
ENSMUSG00000054808,ENSMUSG00000054808.16,chr12,109679244.0,109679324.0,+,miRNA,Mir758,ENSMUSG00000054808
ENSMUSG00000054814,ENSMUSG00000054814.15,chr9,44245991.0,44247374.0,+,protein_coding,H2ax,ENSMUSG00000054814
ENSMUSG00000054822,ENSMUSG00000054822.6,chr2,177152068.0,177152640.0,+,processed_pseudogene,Gm14414,ENSMUSG00000054822
ENSMUSG00000054823,ENSMUSG00000054823.18,chrX,133452631.0,133452996.0,+,processed_pseudogene,Gm15154,ENSMUSG00000054823
ENSMUSG00000054827,ENSMUSG00000054827.13,chr1,84936703.0,84942293.0,+,protein_coding,Gm15433,ENSMUSG00000054827
ENSMUSG00000054836,ENSMUSG00000054836.13,chr7,85197615.0,85218400.0,-,protein_coding,Vmn2r70,ENSMUSG00000054836
ENSMUSG00000054843,ENSMUSG00000054843.10,chr11,27268847.0,27268978.0,-,snoRNA,Gm25387,ENSMUSG00000054843
ENSMUSG00000054850,ENSMUSG00000054850.5,chr5,9211836.0,9300984.0,+,lncRNA,Gm57257,ENSMUSG00000054850
ENSMUSG00000054855,ENSMUSG00000054855.14,chr9,89520125.0,89528055.0,+,lncRNA,Gm47409,ENSMUSG00000054855
ENSMUSG00000054863,ENSMUSG00000054863.10,chr9,38579932.0,38580355.0,-,processed_pseudogene,Gm47458,ENSMUSG00000054863
ENSMUSG00000054871,ENSMUSG00000054871.6,chr12,106525009.0,106541183.0,+,lncRNA,Gm17033,ENSMUSG00000054871
ENSMUSG00000054874,ENSMUSG00000054874.13,chr19,42367430.0,42367540.0,-,processed_pseudogene,Gm50184,ENSMUSG00000054874
ENSMUSG00000054885,ENSMUSG00000054885.13,chr13,49356426.0,49369513.0,-,protein_coding,Card19,ENSMUSG00000054885
ENSMUSG00000054889,ENSMUSG00000054889.11,chr5,43939585.0,43942112.0,+,TEC,Gm43182,ENSMUSG00000054889
ENSMUSG00000054890,ENSMUSG00000054890.3,chr17,50517163.0,50526670.0,+,lncRNA,Gm37173,ENSMUSG00000054890
ENSMUSG00000054892,ENSMUSG00000054892.15,chr12,111675922.0,111679691.0,-,protein_coding,Bag5,ENSMUSG00000054892
ENSMUSG00000054893,ENSMUSG00000054893.16,chrX,148377566.0,148419760.0,+,protein_coding,Gm10439,ENSMUSG00000054893
ENSMUSG00000054894,ENSMUSG00000054894.7,chr1,124752439.0,124755465.0,-,TEC,Gm37717,ENSMUSG00000054894
ENSMUSG00000054901,ENSMUSG00000054901.8,chr14,118612673.0,118613606.0,-,processed_pseudogene,Gm5672,ENSMUSG00000054901
ENSMUSG00000054905,ENSMUSG00000054905.3,chr10,127797425.0,127797798.0,+,processed_pseudogene,Gm47949,ENSMUSG00000054905
ENSMUSG00000054909,ENSMUSG00000054909.12,chr8,71099085.0,71113038.0,-,protein_coding,Pgpep1,ENSMUSG00000054909
ENSMUSG00000054910,ENSMUSG00000054910.6,chr11,74213372.0,74214293.0,+,processed_pseudogene,Gm12332,ENSMUSG00000054910
ENSMUSG00000054920,ENSMUSG00000054920.13,chrX,101110150.0,101114910.0,-,protein_coding,Rtl5,ENSMUSG00000054920
ENSMUSG00000054931,ENSMUSG00000054931.10,chr1,176197721.0,176201286.0,-,TEC,Gm38152,ENSMUSG00000054931
ENSMUSG00000054932,ENSMUSG00000054932.7,chr7,144401104.0,144418980.0,+,protein_coding,Fgf4,ENSMUSG00000054932
ENSMUSG00000054934,ENSMUSG00000054934.11,chr7,59363282.0,59363373.0,-,snoRNA,Gm22584,ENSMUSG00000054934
ENSMUSG00000054938,ENSMUSG00000054938.8,chrX,135855737.0,135877618.0,-,protein_coding,Tmsb15l,ENSMUSG00000054938
ENSMUSG00000054939,ENSMUSG00000054939.7,chr9,93451627.0,93452737.0,+,processed_pseudogene,Gm47165,ENSMUSG00000054939
ENSMUSG00000054940,ENSMUSG00000054940.7,chr19,43423049.0,43428899.0,-,lncRNA,Gm47936,ENSMUSG00000054940
ENSMUSG00000054942,ENSMUSG00000054942.14,chr16,44764041.0,44801743.0,+,protein_coding,Cd200r3,ENSMUSG00000054942
ENSMUSG00000054944,ENSMUSG00000054944.8,chr6,69727838.0,69728315.0,-,IG_V_pseudogene,Igkv12-47,ENSMUSG00000054944
ENSMUSG00000054945,ENSMUSG00000054945.6,chr11,115272742.0,115286958.0,+,protein_coding,Cdr2l,ENSMUSG00000054945
ENSMUSG00000054951,ENSMUSG00000054951.4,chr13,66997715.0,67002935.0,-,processed_pseudogene,Gm10323,ENSMUSG00000054951
ENSMUSG00000054957,ENSMUSG00000054957.6,chr14,45083507.0,45083807.0,+,processed_pseudogene,Gm34198,ENSMUSG00000054957
ENSMUSG00000054958,ENSMUSG00000054958.7,chrX,154356451.0,154406810.0,-,protein_coding,Ptchd1,ENSMUSG00000054958
ENSMUSG00000054966,ENSMUSG00000054966.14,chr13,67853428.0,67877292.0,-,protein_coding,Zfp65,ENSMUSG00000054966
ENSMUSG00000054967,ENSMUSG00000054967.8,chr9,18940514.0,18941288.0,+,unprocessed_pseudogene,Gm45814,ENSMUSG00000054967
ENSMUSG00000054976,ENSMUSG00000054976.15,chr7,24518220.0,24539700.0,+,lncRNA,Gm5893,ENSMUSG00000054976
ENSMUSG00000054978,ENSMUSG00000054978.4,chr5,92203923.0,92204051.0,-,scaRNA,Gm22728,ENSMUSG00000054978
ENSMUSG00000054986,ENSMUSG00000054986.14,chr7,89773381.0,89779246.0,-,lncRNA,2310010J17Rik,ENSMUSG00000054986
ENSMUSG00000054988,ENSMUSG00000054988.10,chr6,108637590.0,108643886.0,+,protein_coding,Bhlhe40,ENSMUSG00000054988
ENSMUSG00000054994,ENSMUSG00000054994.3,chr14,51666220.0,51669500.0,+,lncRNA,ENSMUSG00000121467,ENSMUSG00000054994
ENSMUSG00000054999,ENSMUSG00000054999.3,chr19,50694160.0,50702123.0,-,lncRNA,Gm50302,ENSMUSG00000054999
ENSMUSG00000055003,ENSMUSG00000055003.15,chr2,161020984.0,161058497.0,+,lncRNA,Gm14243,ENSMUSG00000055003
ENSMUSG00000055010,ENSMUSG00000055010.2,chr3,41415560.0,41447628.0,-,lncRNA,Platr4,ENSMUSG00000055010
ENSMUSG00000055013,ENSMUSG00000055013.17,chr13,114969617.0,115068636.0,-,protein_coding,Itga2,ENSMUSG00000055013
ENSMUSG00000055015,ENSMUSG00000055015.6,chr9,38202403.0,38205761.0,+,protein_coding,Or8c18,ENSMUSG00000055015
ENSMUSG00000055022,ENSMUSG00000055022.15,chr9,24002939.0,24003198.0,-,processed_pseudogene,Gm47670,ENSMUSG00000055022
ENSMUSG00000055024,ENSMUSG00000055024.13,chr10,40040106.0,40045755.0,+,lncRNA,Gm31992,ENSMUSG00000055024
ENSMUSG00000055026,ENSMUSG00000055026.14,chr15,99168899.0,99193769.0,-,protein_coding,Fam186b,ENSMUSG00000055026
ENSMUSG00000055027,ENSMUSG00000055027.18,chr7,126514892.0,126514998.0,-,snRNA,Gm23445,ENSMUSG00000055027
ENSMUSG00000055030,ENSMUSG00000055030.2,chr9,54917395.0,54933846.0,-,protein_coding,Chrna3,ENSMUSG00000055030
ENSMUSG00000055033,ENSMUSG00000055033.5,chr13,64507151.0,64518704.0,-,protein_coding,Ctsl,ENSMUSG00000055033
ENSMUSG00000055041,ENSMUSG00000055041.9,chr8,73521764.0,73522115.0,-,processed_pseudogene,Gm45791,ENSMUSG00000055041
ENSMUSG00000055044,ENSMUSG00000055044.13,chr8,39205547.0,39205706.0,-,unprocessed_pseudogene,Gm53016,ENSMUSG00000055044
ENSMUSG00000055045,ENSMUSG00000055045.6,chrY,69813114.0,69816350.0,+,lncRNA,Gm28081,ENSMUSG00000055045
ENSMUSG00000055048,ENSMUSG00000055048.8,chr11,48876154.0,48884999.0,-,protein_coding,Tgtp1,ENSMUSG00000055048
ENSMUSG00000055053,ENSMUSG00000055053.19,chr14,53521042.0,53521632.0,+,TR_V_gene,Trav3n-3,ENSMUSG00000055053
ENSMUSG00000055061,ENSMUSG00000055061.6,chr5,124466152.0,124479907.0,+,protein_coding,Mtrfr,ENSMUSG00000055061
